,ZIPCODE,CLASS,VIO_TYPE,Count,Tot,freq,zipfreq,overprev
742,10024,C,CONSTRUCTION,5,171,2.923976608,2.116402116,0.807574492
743,10024,H,CONSTRUCTION,3,63,4.761904762,2.116402116,2.645502646
744,10024,D,FACADE,8,55,14.54545455,2.91005291,11.63540164
745,10024,H,FACADE,3,63,4.761904762,2.91005291,1.851851852
746,10024,D,FAIL TO BENCHMARK,3,55,5.454545455,3.174603175,2.27994228
747,10024,H,FAIL TO BENCHMARK,9,63,14.28571429,3.174603175,11.11111111
748,10025,C,BOILER,30,55,54.54545455,16.72535211,37.82010243
749,10025,D,BOILER,33,158,20.88607595,16.72535211,4.160723837
750,10025,H,BOILER,6,70,8.571428571,16.72535211,-8.153923541
751,10025,K,BOILER,6,18,33.33333333,16.72535211,16.60798122
752,10025,R,BOILER,14,99,14.14141414,16.72535211,-2.583937971
753,10025,S,BOILER,6,6,100,16.72535211,83.27464789
754,10025,C,FAIL TO CERTIFY,16,55,29.09090909,5.633802817,23.45710627
755,10025,D,FAIL TO CERTIFY,6,158,3.797468354,5.633802817,-1.836334462
756,10025,I,FAIL TO CERTIFY,6,66,9.090909091,5.633802817,3.457106274
757,10025,R,FAIL TO CERTIFY,4,99,4.04040404,5.633802817,-1.593398777
758,10025,C,ELEVATOR,6,55,10.90909091,68.48591549,-57.57682458
759,10025,D,ELEVATOR,104,158,65.82278481,68.48591549,-2.663130683
760,10025,H,ELEVATOR,61,70,87.14285714,68.48591549,18.65694165
761,10025,I,ELEVATOR,60,66,90.90909091,68.48591549,22.42317542
762,10025,J,ELEVATOR,6,6,100,68.48591549,31.51408451
763,10025,K,ELEVATOR,6,18,33.33333333,68.48591549,-35.15258216
764,10025,N,ELEVATOR,39,60,65,68.48591549,-3.485915493
765,10025,O,ELEVATOR,27,30,90,68.48591549,21.51408451
766,10025,R,ELEVATOR,80,99,80.80808081,68.48591549,12.32216532
767,10025,C,CONSTRUCTION,3,55,5.454545455,2.64084507,2.813700384
768,10025,D,CONSTRUCTION,3,158,1.898734177,2.64084507,-0.742110893
769,10025,K,CONSTRUCTION,6,18,33.33333333,2.64084507,30.69248826
770,10025,N,CONSTRUCTION,3,60,5,2.64084507,2.35915493
771,10025,D,FACADE,12,158,7.594936709,3.697183099,3.89775361
772,10025,H,FACADE,3,70,4.285714286,3.697183099,0.588531187
773,10025,N,FACADE,3,60,5,3.697183099,1.302816901
774,10025,O,FACADE,3,30,10,3.697183099,6.302816901
775,10025,N,FAIL TO BENCHMARK,15,60,25,2.816901408,22.18309859
776,10025,R,FAIL TO BENCHMARK,1,99,1.01010101,2.816901408,-1.806800398
777,10026,C,FAIL TO CERTIFY,7,10,70,15.38461538,54.61538462
778,10026,D,FAIL TO CERTIFY,3,37,8.108108108,15.38461538,-7.276507277
779,10026,C,BOILER,3,10,30,13.84615385,16.15384615
780,10026,K,BOILER,4,4,100,13.84615385,86.15384615
781,10026,S,BOILER,2,2,100,13.84615385,86.15384615
782,10026,D,ELEVATOR,26,37,70.27027027,58.46153846,11.80873181
783,10026,R,ELEVATOR,12,12,100,58.46153846,41.53846154
784,10026,D,FACADE,6,37,16.21621622,9.230769231,6.985446985
785,10026,D,CONSTRUCTION,2,37,5.405405405,3.076923077,2.328482328
786,10027,C,BOILER,51,75,68,25.47169811,42.52830189
787,10027,D,BOILER,12,51,23.52941176,25.47169811,-1.942286349
788,10027,H,BOILER,6,16,37.5,25.47169811,12.02830189
789,10027,O,BOILER,21,60,35,25.47169811,9.528301887
790,10027,S,BOILER,15,26,57.69230769,25.47169811,32.22060958
791,10027,V,BOILER,3,15,20,25.47169811,-5.471698113
792,10027,C,FAIL TO CERTIFY,20,75,26.66666667,10.37735849,16.28930818
793,10027,D,FAIL TO CERTIFY,7,51,13.7254902,10.37735849,3.348131706
794,10027,K,FAIL TO CERTIFY,8,19,42.10526316,10.37735849,31.72790467
795,10027,O,FAIL TO CERTIFY,3,60,5,10.37735849,-5.377358491
796,10027,V,FAIL TO CERTIFY,3,15,20,10.37735849,9.622641509
797,10027,W,FAIL TO CERTIFY,3,158,1.898734177,10.37735849,-8.478624313
798,10027,C,CONSTRUCTION,4,75,5.333333333,2.122641509,3.210691824
799,10027,D,CONSTRUCTION,1,51,1.960784314,2.122641509,-0.161857196
800,10027,S,CONSTRUCTION,4,26,15.38461538,2.122641509,13.26197388
801,10027,D,ELEVATOR,25,51,49.01960784,54.00943396,-4.989826119
802,10027,H,ELEVATOR,10,16,62.5,54.00943396,8.490566038
803,10027,K,ELEVATOR,11,19,57.89473684,54.00943396,3.88530288
804,10027,O,ELEVATOR,36,60,60,54.00943396,5.990566038
805,10027,R,ELEVATOR,4,4,100,54.00943396,45.99056604
806,10027,V,ELEVATOR,9,15,60,54.00943396,5.990566038
807,10027,W,ELEVATOR,134,158,84.81012658,54.00943396,30.80069262
808,10027,D,FAIL TO BENCHMARK,4,51,7.843137255,2.358490566,5.484646689
809,10027,W,FAIL TO BENCHMARK,6,158,3.797468354,2.358490566,1.438977788
810,10027,D,FACADE,2,51,3.921568627,4.009433962,-0.087865335
811,10027,W,FACADE,15,158,9.493670886,4.009433962,5.484236924
812,10027,S,LANDMARK,7,26,26.92307692,1.650943396,25.27213353
813,10028,C,BOILER,59,77,76.62337662,29.01098901,47.61238761
814,10028,D,BOILER,9,72,12.5,29.01098901,-16.51098901
815,10028,I,BOILER,3,12,25,29.01098901,-4.010989011
816,10028,O,BOILER,3,30,10,29.01098901,-19.01098901
817,10028,R,BOILER,8,173,4.624277457,29.01098901,-24.38671155
818,10028,S,BOILER,47,67,70.14925373,29.01098901,41.13826472
819,10028,W,BOILER,3,3,100,29.01098901,70.98901099
820,10028,C,FAIL TO CERTIFY,9,77,11.68831169,5.274725275,6.413586414
821,10028,O,FAIL TO CERTIFY,3,30,10,5.274725275,4.725274725
822,10028,R,FAIL TO CERTIFY,3,173,1.734104046,5.274725275,-3.540621228
823,10028,S,FAIL TO CERTIFY,9,67,13.43283582,5.274725275,8.158110546
824,10028,C,ELEVATOR,6,77,7.792207792,65.05494505,-57.26273726
825,10028,D,ELEVATOR,63,72,87.5,65.05494505,22.44505495
826,10028,I,ELEVATOR,9,12,75,65.05494505,9.945054945
827,10028,O,ELEVATOR,24,30,80,65.05494505,14.94505495
828,10028,P,ELEVATOR,21,21,100,65.05494505,34.94505495
829,10028,R,ELEVATOR,162,173,93.6416185,65.05494505,28.58667344
830,10028,S,ELEVATOR,11,67,16.41791045,65.05494505,-48.63703461
831,10028,C,CONSTRUCTION,3,77,3.896103896,0.659340659,3.236763237
832,10029,C,BOILER,80,130,61.53846154,62.99212598,-1.453664446
833,10029,K,BOILER,45,45,100,62.99212598,37.00787402
834,10029,L,BOILER,8,8,100,62.99212598,37.00787402
835,10029,R,BOILER,6,6,100,62.99212598,37.00787402
836,10029,S,BOILER,21,21,100,62.99212598,37.00787402
837,10029,C,FAIL TO CERTIFY,38,130,29.23076923,16.14173228,13.08903695
838,10029,D,FAIL TO CERTIFY,3,26,11.53846154,16.14173228,-4.603270745
839,10029,C,CONSTRUCTION,9,130,6.923076923,3.543307087,3.379769836
840,10029,C,EMERGENCY,3,130,2.307692308,1.181102362,1.126589945
841,10029,D,ELEVATOR,20,26,76.92307692,14.96062992,61.962447
842,10029,P,ELEVATOR,18,18,100,14.96062992,85.03937008
843,10029,D,FACADE,3,26,11.53846154,1.181102362,10.35735918
844,10030,D,LANDMARK,42,96,43.75,43.75,0
845,10030,D,ELEVATOR,27,96,28.125,28.125,0
846,10030,D,FAIL TO BENCHMARK,15,96,15.625,15.625,0
847,10030,D,BOILER,9,96,9.375,9.375,0
848,10030,D,FAIL TO CERTIFY,3,96,3.125,3.125,0
849,10031,C,BOILER,22,32,68.75,27.09677419,41.65322581
850,10031,D,BOILER,5,45,11.11111111,27.09677419,-15.98566308
851,10031,K,BOILER,12,60,20,27.09677419,-7.096774194
852,10031,W,BOILER,3,3,100,27.09677419,72.90322581
853,10031,C,FAIL TO CERTIFY,10,32,31.25,16.12903226,15.12096774
854,10031,D,FAIL TO CERTIFY,9,45,20,16.12903226,3.870967742
855,10031,K,FAIL TO CERTIFY,6,60,10,16.12903226,-6.129032258
856,10031,D,ELEVATOR,26,45,57.77777778,43.87096774,13.90681004
857,10031,E,ELEVATOR,9,15,60,43.87096774,16.12903226
858,10031,K,ELEVATOR,33,60,55,43.87096774,11.12903226
859,10031,D,FACADE,5,45,11.11111111,3.225806452,7.88530466
860,10031,E,LANDMARK,6,15,40,3.870967742,36.12903226
861,10031,K,CONSTRUCTION,9,60,15,5.806451613,9.193548387
862,10032,C,BOILER,37,37,100,47.61904762,52.38095238
863,10032,D,BOILER,3,40,7.5,47.61904762,-40.11904762
864,10032,D,ELEVATOR,29,40,72.5,39.28571429,33.21428571
865,10032,K,ELEVATOR,4,4,100,39.28571429,60.71428571
866,10032,D,CONSTRUCTION,7,40,17.5,8.333333333,9.166666667
867,10032,D,FAIL TO CERTIFY,1,40,2.5,4.761904762,-2.261904762
868,10032,I,FAIL TO CERTIFY,3,3,100,4.761904762,95.23809524
869,10033,C,FAIL TO CERTIFY,28,39,71.79487179,41.84397163,29.95090016
870,10033,D,FAIL TO CERTIFY,16,74,21.62162162,41.84397163,-20.22235001
871,10033,G,FAIL TO CERTIFY,15,21,71.42857143,41.84397163,29.5845998
872,10033,C,BOILER,8,39,20.51282051,21.27659574,-0.763775232
873,10033,D,BOILER,15,74,20.27027027,21.27659574,-1.006325474
874,10033,K,BOILER,3,3,100,21.27659574,78.72340426
875,10033,S,BOILER,4,4,100,21.27659574,78.72340426
876,10033,C,CONSTRUCTION,3,39,7.692307692,2.836879433,4.85542826
877,10033,D,CONSTRUCTION,1,74,1.351351351,2.836879433,-1.485528081
878,10033,D,ELEVATOR,23,74,31.08108108,20.56737589,10.51370519
879,10033,G,ELEVATOR,6,21,28.57142857,20.56737589,8.004052685
880,10033,D,FACADE,15,74,20.27027027,10.63829787,9.631972398
881,10033,D,FAIL TO BENCHMARK,4,74,5.405405405,2.836879433,2.568525973
882,10034,C,BOILER,6,11,54.54545455,16.12903226,38.41642229
883,10034,G,BOILER,4,8,50,16.12903226,33.87096774
884,10034,C,FAILURE TO SUBMIT EER,3,11,27.27272727,4.838709677,22.4340176
885,10034,C,FAIL TO CERTIFY,2,11,18.18181818,12.90322581,5.278592375
886,10034,D,FAIL TO CERTIFY,3,40,7.5,12.90322581,-5.403225806
887,10034,K,FAIL TO CERTIFY,3,3,100,12.90322581,87.09677419
888,10034,D,ELEVATOR,34,40,85,54.83870968,30.16129032
889,10034,D,FACADE,3,40,7.5,4.838709677,2.661290323
890,10034,G,CONSTRUCTION,4,8,50,6.451612903,43.5483871
891,10035,C,BOILER,22,22,100,30.85501859,69.14498141
892,10035,D,BOILER,33,74,44.59459459,30.85501859,13.73957601
893,10035,G,BOILER,3,3,100,30.85501859,69.14498141
894,10035,I,BOILER,2,16,12.5,30.85501859,-18.35501859
895,10035,K,BOILER,16,111,14.41441441,30.85501859,-16.44060417
896,10035,S,BOILER,7,23,30.43478261,30.85501859,-0.420235979
897,10035,D,ELEVATOR,38,74,51.35135135,57.62081784,-6.269466493
898,10035,I,ELEVATOR,12,16,75,57.62081784,17.37918216
899,10035,K,ELEVATOR,88,111,79.27927928,57.62081784,21.65846144
900,10035,O,ELEVATOR,14,17,82.35294118,57.62081784,24.73212333
901,10035,Q,ELEVATOR,3,3,100,57.62081784,42.37918216
902,10035,D,FACADE,3,74,4.054054054,2.230483271,1.823570783
903,10035,O,FACADE,3,17,17.64705882,2.230483271,15.41657555
904,10035,I,FAIL TO CERTIFY,2,16,12.5,6.691449814,5.808550186
905,10035,S,FAIL TO CERTIFY,16,23,69.56521739,6.691449814,62.87376758
906,10035,K,PLUMBING,4,111,3.603603604,1.486988848,2.116614756
907,10035,K,CONSTRUCTION,3,111,2.702702703,1.115241636,1.587461067
908,10036,C,BOILER,65,139,46.76258993,9.066930432,37.6956595
909,10036,D,BOILER,6,72,8.333333333,9.066930432,-0.733597099
910,10036,H,BOILER,22,727,3.026134801,9.066930432,-6.040795631
911,10036,J,BOILER,12,30,40,9.066930432,30.93306957
912,10036,K,BOILER,70,772,9.067357513,9.066930432,0.000427081
913,10036,L,BOILER,10,69,14.49275362,9.066930432,5.425823191
914,10036,O,BOILER,34,575,5.913043478,9.066930432,-3.153886954
915,10036,R,BOILER,4,484,0.826446281,9.066930432,-8.240484151
916,10036,S,BOILER,52,96,54.16666667,9.066930432,45.09973623
917,10036,C,FAIL TO CERTIFY,62,139,44.60431655,10.18793274,34.41638381
918,10036,G,FAIL TO CERTIFY,8,36,22.22222222,10.18793274,12.03428948
919,10036,H,FAIL TO CERTIFY,71,727,9.766162311,10.18793274,-0.421770429
920,10036,K,FAIL TO CERTIFY,80,772,10.3626943,10.18793274,0.174761561
921,10036,O,FAIL TO CERTIFY,21,575,3.652173913,10.18793274,-6.535758827
922,10036,R,FAIL TO CERTIFY,37,484,7.644628099,10.18793274,-2.543304641
923,10036,S,FAIL TO CERTIFY,30,96,31.25,10.18793274,21.06206726
924,10036,C,ELEVATOR,12,139,8.633093525,72.20573689,-63.57264337
925,10036,D,ELEVATOR,60,72,83.33333333,72.20573689,11.12759644
926,10036,G,ELEVATOR,4,36,11.11111111,72.20573689,-61.09462578
927,10036,H,ELEVATOR,560,727,77.02888583,72.20573689,4.823148938
928,10036,K,ELEVATOR,613,772,79.40414508,72.20573689,7.198408184
929,10036,L,ELEVATOR,40,69,57.97101449,72.20573689,-14.2347224
930,10036,O,ELEVATOR,462,575,80.34782609,72.20573689,8.142089193
931,10036,P,ELEVATOR,15,21,71.42857143,72.20573689,-0.777165466
932,10036,R,ELEVATOR,398,484,82.23140496,72.20573689,10.02566806
933,10036,S,ELEVATOR,14,96,14.58333333,72.20573689,-57.62240356
934,10036,V,ELEVATOR,12,12,100,72.20573689,27.79426311
935,10036,D,FACADE,6,72,8.333333333,3.791625453,4.54170788
936,10036,H,FACADE,38,727,5.22696011,3.791625453,1.435334657
937,10036,L,FACADE,15,69,21.73913043,3.791625453,17.94750498
938,10036,O,FACADE,40,575,6.956521739,3.791625453,3.164896286
939,10036,P,FACADE,6,21,28.57142857,3.791625453,24.77980312
940,10036,R,FACADE,10,484,2.066115702,3.791625453,-1.725509751
941,10036,G,FAIL TO BENCHMARK,24,36,66.66666667,3.824596109,62.84207056
942,10036,H,FAIL TO BENCHMARK,30,727,4.126547455,3.824596109,0.301951346
943,10036,J,FAIL TO BENCHMARK,18,30,60,3.824596109,56.17540389
944,10036,K,FAIL TO BENCHMARK,6,772,0.777202073,3.824596109,-3.047394037
945,10036,O,FAIL TO BENCHMARK,15,575,2.608695652,3.824596109,-1.215900457
946,10036,R,FAIL TO BENCHMARK,23,484,4.752066116,3.824596109,0.927470006
947,10036,H,CONSTRUCTION,3,727,0.412654746,0.758325091,-0.345670345
948,10036,K,CONSTRUCTION,3,772,0.388601036,0.758325091,-0.369724054
949,10036,L,CONSTRUCTION,2,69,2.898550725,0.758325091,2.140225634
950,10036,O,CONSTRUCTION,3,575,0.52173913,0.758325091,-0.23658596
951,10036,R,CONSTRUCTION,12,484,2.479338843,0.758325091,1.721013752
952,10036,H,FAILURE TO SUBMIT EER,3,727,0.412654746,0.164853281,0.247801465
953,10036,L,FAILURE TO SUBMIT EER,2,69,2.898550725,0.164853281,2.733697444
954,10037,C,BOILER,7,17,41.17647059,30.55555556,10.62091503
955,10037,S,BOILER,4,4,100,30.55555556,69.44444444
956,10037,C,FACADE,6,17,35.29411765,16.66666667,18.62745098
957,10037,C,FAIL TO CERTIFY,4,17,23.52941176,11.11111111,12.41830065
958,10037,I,ELEVATOR,12,15,80,33.33333333,46.66666667
959,10037,I,PLUMBING,3,15,20,8.333333333,11.66666667
960,10038,C,BOILER,7,7,100,9.045725646,90.95427435
961,10038,D,BOILER,32,303,10.56105611,9.045725646,1.515330459
962,10038,K,BOILER,17,51,33.33333333,9.045725646,24.28760769
963,10038,O,BOILER,21,453,4.635761589,9.045725646,-4.409964057
964,10038,R,BOILER,3,124,2.419354839,9.045725646,-6.626370807
965,10038,S,BOILER,8,8,100,9.045725646,90.95427435
966,10038,T,BOILER,3,3,100,9.045725646,90.95427435
967,10038,D,ELEVATOR,167,303,55.11551155,71.27236581,-16.15685425
968,10038,H,ELEVATOR,27,50,54,71.27236581,-17.27236581
969,10038,K,ELEVATOR,8,51,15.68627451,71.27236581,-55.5860913
970,10038,L,ELEVATOR,4,4,100,71.27236581,28.72763419
971,10038,O,ELEVATOR,400,453,88.30022075,71.27236581,17.02785495
972,10038,R,ELEVATOR,111,124,89.51612903,71.27236581,18.24376323
973,10038,D,FAIL TO CERTIFY,55,303,18.15181518,9.44333996,8.708475221
974,10038,H,FAIL TO CERTIFY,14,50,28,9.44333996,18.55666004
975,10038,K,FAIL TO CERTIFY,15,51,29.41176471,9.44333996,19.96842475
976,10038,O,FAIL TO CERTIFY,9,453,1.986754967,9.44333996,-7.456584993
977,10038,R,FAIL TO CERTIFY,2,124,1.612903226,9.44333996,-7.830436734
978,10038,D,FAIL TO BENCHMARK,24,303,7.920792079,2.783300199,5.13749188
979,10038,I,FAIL TO BENCHMARK,3,3,100,2.783300199,97.2166998
980,10038,O,FAIL TO BENCHMARK,1,453,0.220750552,2.783300199,-2.562549647
981,10038,D,FACADE,19,303,6.270627063,4.671968191,1.598658872
982,10038,H,FACADE,4,50,8,4.671968191,3.328031809
983,10038,O,FACADE,21,453,4.635761589,4.671968191,-0.036206601
984,10038,R,FACADE,3,124,2.419354839,4.671968191,-2.252613352
985,10038,D,CONSTRUCTION,6,303,1.98019802,2.286282306,-0.306084286
986,10038,H,CONSTRUCTION,5,50,10,2.286282306,7.713717694
987,10038,K,CONSTRUCTION,6,51,11.76470588,2.286282306,9.478423576
988,10038,O,CONSTRUCTION,1,453,0.220750552,2.286282306,-2.065531754
989,10038,R,CONSTRUCTION,5,124,4.032258065,2.286282306,1.745975758
990,10038,K,EMERGENCY,5,51,9.803921569,0.497017893,9.306903676
991,10039,C,ELEVATOR,12,12,100,100,0
992,10039,N,ELEVATOR,1,1,100,100,0
993,10040,C,BOILER,3,3,100,38.88888889,61.11111111
994,10040,D,BOILER,11,33,33.33333333,38.88888889,-5.555555556
995,10040,D,ELEVATOR,10,33,30.3030303,27.77777778,2.525252525
996,10040,D,FAIL TO CERTIFY,8,33,24.24242424,22.22222222,2.02020202
997,10040,D,FACADE,4,33,12.12121212,11.11111111,1.01010101
998,10044,I,ELEVATOR,94,94,100,100,0
999,10044,R,ELEVATOR,50,50,100,100,0
1000,10065,C,BOILER,22,56,39.28571429,7.375099128,31.91061516
1001,10065,D,BOILER,12,106,11.32075472,7.375099128,3.945655589
1002,10065,H,BOILER,24,353,6.798866856,7.375099128,-0.576232272
1003,10065,K,BOILER,12,34,35.29411765,7.375099128,27.91901852
1004,10065,R,BOILER,13,100,13,7.375099128,5.624900872
1005,10065,S,BOILER,10,16,62.5,7.375099128,55.12490087
1006,10065,C,FAIL TO CERTIFY,16,56,28.57142857,5.392545599,23.17888297
1007,10065,D,FAIL TO CERTIFY,17,106,16.03773585,5.392545599,10.64519025
1008,10065,H,FAIL TO CERTIFY,32,353,9.065155807,5.392545599,3.672610209
1009,10065,K,FAIL TO CERTIFY,3,34,8.823529412,5.392545599,3.430983813
1010,10065,C,ELEVATOR,12,56,21.42857143,83.26724822,-61.83867679
1011,10065,D,ELEVATOR,76,106,71.69811321,83.26724822,-11.56913501
1012,10065,H,ELEVATOR,280,353,79.32011331,83.26724822,-3.947134901
1013,10065,I,ELEVATOR,363,367,98.91008174,83.26724822,15.64283353
1014,10065,Q,ELEVATOR,93,93,100,83.26724822,16.73275178
1015,10065,R,ELEVATOR,84,100,84,83.26724822,0.732751784
1016,10065,S,ELEVATOR,6,16,37.5,83.26724822,-45.76724822
1017,10065,W,ELEVATOR,136,136,100,83.26724822,16.73275178
1018,10065,C,CONSTRUCTION,3,56,5.357142857,0.555114988,4.802027869
1019,10065,K,CONSTRUCTION,4,34,11.76470588,0.555114988,11.20959089
1020,10065,C,LANDMARK,3,56,5.357142857,1.427438541,3.929704316
1021,10065,K,LANDMARK,15,34,44.11764706,1.427438541,42.69020852
1022,10065,D,FACADE,1,106,0.943396226,0.872323553,0.071072674
1023,10065,H,FACADE,6,353,1.699716714,0.872323553,0.827393161
1024,10065,I,FACADE,4,367,1.089918256,0.872323553,0.217594703
1025,10065,H,FAIL TO BENCHMARK,11,353,3.116147309,0.872323553,2.243823756
1026,10065,R,PLUMBING,3,100,3,0.237906423,2.762093577
1027,10069,R,ELEVATOR,27,27,100,100,0
1028,10075,C,BOILER,36,43,83.72093023,36.29032258,47.43060765
1029,10075,D,BOILER,3,36,8.333333333,36.29032258,-27.95698925
1030,10075,S,BOILER,6,28,21.42857143,36.29032258,-14.86175115
1031,10075,C,FAIL TO CERTIFY,4,43,9.302325581,22.58064516,-13.27831958
1032,10075,K,FAIL TO CERTIFY,8,8,100,22.58064516,77.41935484
1033,10075,S,FAIL TO CERTIFY,16,28,57.14285714,22.58064516,34.56221198
1034,10075,C,FACADE,3,43,6.976744186,2.419354839,4.557389347
1035,10075,D,ELEVATOR,33,36,91.66666667,36.29032258,55.37634409
1036,10075,H,ELEVATOR,9,9,100,36.29032258,63.70967742
1037,10075,S,ELEVATOR,3,28,10.71428571,36.29032258,-25.57603687
1038,10075,S,CONSTRUCTION,3,28,10.71428571,2.419354839,8.294930876
1039,10103,R,ELEVATOR,42,49,85.71428571,85.71428571,0
1040,10103,R,BOILER,7,49,14.28571429,14.28571429,0
1041,10119,O,ELEVATOR,99,102,97.05882353,97.05882353,0
1042,10119,O,CONSTRUCTION,3,102,2.941176471,2.941176471,0
1043,10128,C,BOILER,46,59,77.96610169,33.33333333,44.63276836
1044,10128,D,BOILER,7,58,12.06896552,33.33333333,-21.26436782
1045,10128,G,BOILER,3,6,50,33.33333333,16.66666667
1046,10128,K,BOILER,12,16,75,33.33333333,41.66666667
1047,10128,S,BOILER,15,15,100,33.33333333,66.66666667
1048,10128,C,CONSTRUCTION,7,59,11.86440678,2.81124498,9.0531618
1049,10128,C,ELEVATOR,3,59,5.084745763,40.96385542,-35.87910966
1050,10128,D,ELEVATOR,24,58,41.37931034,40.96385542,0.415454923
1051,10128,H,ELEVATOR,22,42,52.38095238,40.96385542,11.41709696
1052,10128,K,ELEVATOR,4,16,25,40.96385542,-15.96385542
1053,10128,M,ELEVATOR,33,33,100,40.96385542,59.03614458
1054,10128,P,ELEVATOR,4,4,100,40.96385542,59.03614458
1055,10128,R,ELEVATOR,12,16,75,40.96385542,34.03614458
1056,10128,C,FACADE,3,59,5.084745763,6.827309237,-1.742563474
1057,10128,D,FACADE,3,58,5.172413793,6.827309237,-1.654895444
1058,10128,G,FACADE,3,6,50,6.827309237,43.17269076
1059,10128,H,FACADE,4,42,9.523809524,6.827309237,2.696500287
1060,10128,R,FACADE,4,16,25,6.827309237,18.17269076
1061,10128,D,FAIL TO CERTIFY,15,58,25.86206897,6.024096386,19.83797258
1062,10128,D,PLUMBING,6,58,10.34482759,2.409638554,7.935189032
1063,10128,D,LANDMARK,3,58,5.172413793,1.204819277,3.967594516
1064,10128,H,FAIL TO BENCHMARK,12,42,28.57142857,4.819277108,23.75215146
1065,10128,H,FAILURE TO SUBMIT EER,4,42,9.523809524,1.606425703,7.917383821
1066,10280,K,BOILER,3,3,100,14.28571429,85.71428571
1067,10280,R,ELEVATOR,18,18,100,85.71428571,14.28571429
1068,10281,O,ELEVATOR,246,251,98.00796813,98.00796813,0
1069,10281,O,FAIL TO CERTIFY,3,251,1.195219124,1.195219124,0
1070,10281,O,CONSTRUCTION,2,251,0.796812749,0.796812749,0
1071,10282,D,ELEVATOR,32,40,80,97.49216301,-17.49216301
1072,10282,R,ELEVATOR,177,177,100,97.49216301,2.507836991
1073,10282,Z,ELEVATOR,102,102,100,97.49216301,2.507836991
1074,10282,D,FAIL TO BENCHMARK,4,40,10,1.253918495,8.746081505
1075,10282,D,FACADE,4,40,10,1.253918495,8.746081505
1076,10301,C,ELEVATOR,9,17,52.94117647,50.74626866,2.194907814
1077,10301,O,ELEVATOR,10,13,76.92307692,50.74626866,26.17680827
1078,10301,Q,ELEVATOR,24,49,48.97959184,50.74626866,-1.76667682
1079,10301,T,ELEVATOR,16,40,40,50.74626866,-10.74626866
1080,10301,W,ELEVATOR,43,50,86,50.74626866,35.25373134
1081,10301,C,LANDMARK,8,17,47.05882353,3.980099502,43.07872403
1082,10301,K,BOILER,7,10,70,38.30845771,31.69154229
1083,10301,O,BOILER,3,13,23.07692308,38.30845771,-15.23153463
1084,10301,Q,BOILER,25,49,51.02040816,38.30845771,12.71195045
1085,10301,S,BOILER,15,22,68.18181818,38.30845771,29.87336047
1086,10301,T,BOILER,24,40,60,38.30845771,21.69154229
1087,10301,W,BOILER,3,50,6,38.30845771,-32.30845771
1088,10301,K,CONSTRUCTION,3,10,30,1.492537313,28.50746269
1089,10301,S,FAIL TO CERTIFY,7,22,31.81818182,3.482587065,28.33559475
1090,10301,W,FAIL TO BENCHMARK,4,50,8,1.990049751,6.009950249
1091,10302,A,BOILER,5,6,83.33333333,39.17525773,44.1580756
1092,10302,B,BOILER,8,8,100,39.17525773,60.82474227
1093,10302,C,BOILER,3,3,100,39.17525773,60.82474227
1094,10302,K,BOILER,14,38,36.84210526,39.17525773,-2.333152469
1095,10302,O,BOILER,6,24,25,39.17525773,-14.17525773
1096,10302,S,BOILER,2,6,33.33333333,39.17525773,-5.841924399
1097,10302,A,FAIL TO CERTIFY,1,6,16.66666667,7.216494845,9.450171821
1098,10302,K,FAIL TO CERTIFY,6,38,15.78947368,7.216494845,8.572978839
1099,10302,D,ELEVATOR,12,12,100,30.92783505,69.07216495
1100,10302,O,ELEVATOR,18,24,75,30.92783505,44.07216495
1101,10302,K,EMERGENCY,9,38,23.68421053,9.278350515,14.40586001
1102,10302,K,CONSTRUCTION,9,38,23.68421053,13.40206186,10.28214867
1103,10302,S,CONSTRUCTION,4,6,66.66666667,13.40206186,53.26460481
1104,10303,K,FAIL TO CERTIFY,22,53,41.50943396,40,1.509433962
1105,10303,K,BOILER,13,53,24.52830189,27.27272727,-2.744425386
1106,10303,S,BOILER,2,2,100,27.27272727,72.72727273
1107,10303,K,ELEVATOR,9,53,16.98113208,16.36363636,0.617495712
1108,10303,K,CONSTRUCTION,9,53,16.98113208,16.36363636,0.617495712
1109,10304,G,ELEVATOR,1,1,100,36.75213675,63.24786325
1110,10304,K,ELEVATOR,6,24,25,36.75213675,-11.75213675
1111,10304,O,ELEVATOR,9,9,100,36.75213675,63.24786325
1112,10304,Q,ELEVATOR,27,46,58.69565217,36.75213675,21.94351542
1113,10304,K,BOILER,18,24,75,58.11965812,16.88034188
1114,10304,Q,BOILER,19,46,41.30434783,58.11965812,-16.81531029
1115,10304,S,BOILER,31,37,83.78378378,58.11965812,25.66412566
1116,10304,S,FAIL TO CERTIFY,4,37,10.81081081,3.418803419,7.392007392
1117,10304,S,CONSTRUCTION,2,37,5.405405405,1.709401709,3.696003696
1118,10305,K,CONSTRUCTION,11,28,39.28571429,18.33333333,20.95238095
1119,10305,K,ELEVATOR,9,28,32.14285714,35,-2.857142857
1120,10305,O,ELEVATOR,12,12,100,35,65
1121,10305,K,BOILER,8,28,28.57142857,46.66666667,-18.0952381
1122,10305,M,BOILER,3,3,100,46.66666667,53.33333333
1123,10305,S,BOILER,17,17,100,46.66666667,53.33333333
1124,10306,K,FAIL TO CERTIFY,26,73,35.61643836,36.70886076,-1.092422403
1125,10306,S,FAIL TO CERTIFY,3,6,50,36.70886076,13.29113924
